Time,Volt_In,Volt_Out
88183,1220,1206
88184,1220,1206
88185,1218,1206
88186,1220,1206
88186,1220,1206
88187,1217,1206
88188,1220,1206
88189,1218,1206
88190,1221,1206
88190,1220,1206
88191,1222,1206
88192,1222,1206
88193,1220,1206
88194,1220,1206
88194,1220,1206
88195,1206,1206
88196,1220,1206
88197,1220,1206
88198,1220,1206
88198,1220,1206
88199,1219,1206
88200,1220,1206
88201,1220,1206
88202,1221,1206
88203,1219,1206
88204,1221,1206
88204,1220,1206
88205,1220,1206
88206,1222,1206
88207,1218,1206
88208,1221,1206
88208,1220,1206
88209,1221,1206
88210,1219,1206
88211,1220,1206
88212,1221,1206
88212,1219,1206
88213,1219,1206
88214,1221,1206
88215,1223,1206
88216,1217,1206
88216,1222,1206
88217,1221,1206
88218,1219,1206
88219,1220,1206
88220,1220,1206
88220,1222,1206
88221,1217,1206
88222,1221,1206
88223,1220,1206
88224,1221,1206
88224,1220,1206
88225,1220,1206
88226,1222,1206
88227,1221,1206
88228,1223,1206
88228,1221,1206
88229,1221,1206
88230,1222,1206
88231,1218,1206
88232,1225,1206
88233,1220,1206
88233,1221,1206
88234,1220,1206
88235,1219,1206
88236,1220,1206
88237,1220,1206
88237,1218,1206
88238,1220,1206
88239,1225,1206
88240,1224,1206
88241,1220,1206
88241,1220,1206
88242,1222,1206
88243,1220,1206
88244,1220,1206
88245,1220,1206
88245,1220,1206
88246,1219,1206
88247,1218,1206
88248,1223,1206
88249,1220,1206
88249,1220,1206
88250,1220,1206
88251,1217,1206
88252,1217,1206
88252,1220,1206
88253,1221,1206
88254,1219,1206
88255,1220,1206
88256,1220,1206
88257,1222,1206
88257,1221,1206
88258,1219,1206
88259,1224,1206
88260,1222,1206
88261,1220,1206
88261,1216,1206
88262,1219,1206
88263,1220,1206
88264,1222,1206
88265,1217,1206
88265,1220,1206
88266,1221,1206
88267,1220,1206
88268,1219,1206
88268,1220,1206
88269,1217,1206
88270,1220,1206
88271,1219,1206
88272,1220,1206
88273,1220,1206
88273,1221,1206
88274,1220,1206
88275,1219,1206
88276,1222,1206
88277,1218,1206
88277,1220,1206
88278,1220,1206
88279,1220,1206
88280,1219,1206
88281,1219,1206
88281,1220,1206
88282,1219,1206
88283,1220,1206
88284,1221,1206
88285,1219,1206
88285,1220,1206
88286,1216,1206
88287,1218,1206
88288,1220,1206
88289,1219,1206
88289,1222,1206
88290,1223,1206
88291,1220,1206
88292,1224,1206
88293,1215,1206
88293,1217,1206
88294,1222,1206
88295,1219,1206
88296,1223,1206
88297,1218,1206
88297,1221,1206
88298,1218,1206
88299,1217,1206
88300,1220,1206
88301,1220,1206
88301,1224,1206
88302,1224,1206
88303,1220,1206
88304,1216,1206
88305,1218,1206
88305,1217,1206
88306,1219,1206
88307,1221,1206
88308,1221,1206
88309,1216,1206
88309,1219,1206
88310,1221,1206
88311,1220,1206
88312,1221,1206
88313,1219,1206
88313,1220,1206
88314,1220,1206
88315,1229,1206
88316,1220,1206
88317,1218,1206
88317,1223,1206
88318,1220,1206
88319,1220,1206
88320,1221,1206
88321,1217,1206
88321,1220,1206
88322,1220,1206
88323,1218,1206
88324,1218,1206
88325,1220,1206
88325,1219,1206
88326,1220,1206
88327,1220,1206
88328,1220,1206
88329,1220,1206
88329,1220,1206
88330,1220,1206
88331,1223,1206
88332,1220,1206
88333,1215,1206
88333,1221,1206
88334,1218,1206
88335,1220,1206
88336,1221,1206
88337,1220,1206
88337,1221,1206
88338,1217,1206
88339,1218,1206
88340,1224,1206
88341,1218,1206
88341,1222,1206
88342,1222,1206
88343,1216,1206
88344,1222,1206
88345,1218,1206
88345,1220,1206
88346,1220,1206
88347,1219,1206
88348,1219,1206
88349,1219,1206
88349,1220,1206
88350,1217,1206
88351,1218,1206
88352,1225,1206
88353,1218,1206
88353,1217,1206
88354,1220,1206
88355,1220,1206
88356,1220,1206
88357,1219,1206
88357,1218,1206
88358,1223,1206
88359,1220,1206
88360,1223,1206
88361,1218,1206
88361,1221,1206
88362,1219,1206
88363,1216,1206
88364,1220,1206
88365,1219,1206
88365,1218,1206
88366,1216,1206
88367,1216,1206
88368,1221,1206
88369,1220,1206
88369,1219,1206
88370,1221,1206
88371,1220,1206
88372,1222,1206
88373,1220,1206
88373,1222,1206
88374,1223,1206
88375,1220,1206
88376,1218,1206
88377,1220,1206
88377,1218,1206
88378,1218,1206
88379,1217,1206
88380,1219,1206
88381,1220,1206
88381,1220,1206
88382,1219,1206
88383,1219,1206
88384,1221,1206
88385,1220,1206
88385,1220,1206
88386,1221,1206
88387,1219,1206
88388,1219,1206
88389,1220,1206
88389,1221,1206
88390,1222,1206
88391,1221,1206
88392,1220,1206
88393,1220,1206
88393,1218,1206
88394,1221,1206
88395,1219,1206
88396,1221,1206
88397,1219,1206
88397,1221,1206
88398,1220,1206
88399,1221,1206
88400,1217,1206
88401,1220,1206
88401,1220,1206
88402,1223,1206
88403,1220,1206
88404,1216,1206
88405,1220,1206
88405,1220,1206
88406,1217,1206
88407,1218,1206
88408,1216,1206
88409,1220,1206
88409,1220,1206
88410,1220,1206
88411,1219,1206
88412,1220,1206
88413,1220,1206
88413,1220,1206
88414,1220,1206
88415,1218,1206
88416,1223,1206
88417,1219,1206
88417,1224,1206
88418,1220,1206
88419,1217,1206
88420,1224,1206
88421,1219,1206
88421,1219,1206
88422,1218,1206
88423,1219,1206
88424,1223,1206
88425,1218,1206
88425,1220,1206
88426,1220,1206
88427,1216,1206
88428,1219,1206
88429,1220,1206
88429,1218,1206
88430,1220,1206
88431,1218,1206
88432,1217,1206
88433,1217,1206
88433,1224,1206
88434,1218,1206
88435,1220,1206
88436,1220,1206
88437,1220,1206
88437,1222,1206
88438,1219,1206
88439,1221,1206
88440,1222,1206
88441,1220,1206
88441,1220,1206
88442,1223,1206
88443,1220,1206
88444,1216,1206
88445,1219,1206
88445,1224,1206
88446,1220,1206
88447,1219,1206
88448,1223,1206
88449,1221,1206
88449,1222,1206
88450,1220,1206
88451,1219,1206
88452,1220,1206
88453,1219,1206
88453,1219,1206
88454,1218,1206
88455,1220,1206
88456,1220,1206
88457,1219,1206
88457,1220,1206
88458,1222,1206
88459,1219,1206
88460,1222,1206
88461,1222,1206
88461,1220,1206
88462,1218,1206
88463,1220,1206
88464,1221,1206
88465,1216,1206
88465,1222,1206
88466,1221,1206
88467,1220,1206
88468,1220,1206
88469,1217,1206
88469,1221,1206
88470,1218,1206
88471,1219,1206
88472,1218,1206
88473,1218,1206
88473,1218,1206
88474,1220,1206
88475,1220,1206
88476,1220,1206
88477,1220,1206
88477,1220,1206
88478,1222,1206
88479,1219,1206
88480,1220,1206
88481,1218,1206
88481,1220,1206
88482,1219,1206
88483,1218,1206
88484,1216,1206
88485,1220,1206
88485,1219,1206
88486,1221,1206
88487,1220,1206
88488,1218,1206
88489,1220,1206
88489,1223,1206
88490,1222,1206
88491,1217,1206
88492,1222,1206
88493,1217,1206
88493,1222,1206
88494,1223,1206
88495,1218,1206
88496,1216,1206
88497,1219,1206
88497,1220,1206
88498,1219,1206
88499,1220,1206
88500,1222,1206
88501,1218,1206
88501,1216,1206
88502,1222,1206
88503,1220,1206
88504,1221,1206
88505,1218,1206
88505,1221,1206
88506,1220,1206
88507,1220,1206
88508,1224,1206
88509,1220,1206
88510,1220,1206
88511,1220,1206
88511,1221,1206
88512,1221,1206
88513,1219,1206
88514,1224,1206
88515,1220,1206
88515,1218,1206
88516,1220,1206
88517,1220,1206
88518,1220,1206
88519,1219,1206
88519,1220,1206
88520,1220,1206
88521,1220,1206
88522,1221,1206
88523,1218,1206
88523,1219,1206
88524,1219,1206
88525,1218,1206
88526,1220,1206
88527,1219,1206
88527,1221,1206
88528,1220,1206
88529,1221,1206
88530,1221,1206
88531,1215,1206
88531,1222,1206
88532,1222,1206
88533,1215,1206
88534,1219,1206
88535,1220,1206
88535,1219,1206
88536,1216,1206
88537,1220,1206
88538,1219,1206
88539,1217,1206
88539,1220,1206
88540,1220,1206
88541,1222,1206
88542,1221,1206
88543,1216,1206
88543,1220,1206
88544,1219,1206
88545,1222,1206
88546,1219,1206
88547,1219,1206
88547,1219,1206
88548,1218,1206
88549,1216,1206
88550,1221,1206
88551,1220,1206
88551,1220,1206
88552,1219,1206
88553,1220,1206
88554,1219,1206
88555,1220,1206
88555,1223,1206
88556,1220,1206
88557,1220,1206
88558,1221,1206
88559,1217,1206
88559,1222,1206
88560,1225,1206
88561,1218,1206
88562,1224,1206
88563,1220,1206
88563,1217,1206
88564,1220,1206
88565,1218,1206
88566,1220,1206
88567,1216,1206
88567,1221,1206
88568,1219,1206
88569,1220,1206
88570,1223,1206
88571,1218,1206
88571,1219,1206
88572,1222,1206
88573,1220,1206
88574,1222,1206
88575,1216,1206
88575,1220,1206
88576,1222,1206
88577,1221,1206
88578,1223,1206
88579,1220,1206
88580,1220,1206
88580,1220,1206
88581,1216,1206
88582,1221,1206
88583,1219,1206
88583,1223,1206
88584,1220,1206
88585,1220,1206
88586,1221,1206
88587,1219,1206
88588,1222,1206
88588,1220,1206
88589,1220,1206
88590,1221,1206
88591,1220,1206
88592,1220,1206
88592,1220,1206
88593,1217,1206
88594,1222,1206
88595,1220,1206
88596,1222,1206
88596,1216,1206
88597,1219,1206
88598,1221,1206
88599,1218,1206
88600,1219,1206
88600,1220,1206
88601,1228,1206
88602,1220,1206
88603,1220,1206
88604,1220,1206
88604,1217,1206
88605,1220,1206
88606,1217,1206
88607,1215,1206
88608,1219,1206
88608,1227,1206
88609,1219,1206
88610,1220,1206
88611,1217,1206
88612,1220,1206
88612,1218,1206
88613,1219,1206
88614,1220,1206
88615,1220,1206
88616,1219,1206
88616,1219,1206
88617,1221,1206
88618,1218,1206
88619,1217,1206
88620,1220,1206
88620,1222,1206
88621,1219,1206
88622,1223,1206
88623,1220,1206
88624,1224,1206
88624,1218,1206
88625,1219,1206
88626,1220,1206
88627,1219,1206
88628,1222,1206
88628,1220,1206
88629,1220,1206
88630,1222,1206
88631,1218,1206
88632,1218,1206
88632,1218,1206
88633,1221,1206
88634,1221,1206
88635,1220,1206
88636,1218,1206
88636,1218,1206
88637,1221,1206
88638,1221,1206
88639,1217,1206
88640,1220,1206
88640,1221,1206
88641,1216,1206
88642,1221,1206
88643,1220,1206
88644,1220,1206
88644,1220,1206
88645,1219,1206
88646,1220,1206
88647,1221,1206
88648,1220,1206
88648,1221,1206
88649,1220,1206
88650,1220,1206
88651,1220,1206
88652,1219,1206
88652,1222,1206
88653,1221,1206
88654,1221,1206
88655,1220,1206
88656,1220,1206
88656,1220,1206
88657,1220,1206
88658,1218,1206
88659,1219,1206
88660,1218,1206
88660,1220,1206
88661,1219,1206
88662,1222,1206
88663,1218,1206
88664,1220,1206
88664,1221,1206
88665,1221,1206
88666,1217,1206
88667,1219,1206
88668,1218,1206
88668,1220,1206
88669,1220,1206
88670,1220,1206
88671,1219,1206
88672,1220,1206
88672,1219,1206
88673,1218,1206
88674,1217,1206
88675,1218,1206
88676,1220,1206
88676,1221,1206
88677,1220,1206
88678,1217,1206
88679,1220,1206
88680,1219,1206
88680,1220,1206
88681,1219,1206
88682,1219,1206
88683,1218,1206
88684,1220,1206
88684,1219,1206
88685,1219,1206
88686,1220,1206
88687,1220,1206
88688,1218,1206
88688,1224,1206
88689,1220,1206
88690,1224,1206
88691,1222,1206
88692,1220,1206
88692,1221,1206
88693,1220,1206
88694,1220,1206
88695,1220,1206
88696,1219,1206
88696,1223,1206
88697,1220,1206
88698,1218,1206
88699,1217,1206
88700,1220,1206
88700,1219,1206
88701,1217,1206
88702,1219,1206
88703,1220,1206
88704,1219,1206
88704,1222,1206
88705,1221,1206
88706,1221,1206
88707,1217,1206
88708,1220,1206
88708,1221,1206
88709,1218,1206
88710,1219,1206
88711,1220,1206
88712,1219,1206
88712,1220,1206
88713,1220,1206
88714,1220,1206
88715,1220,1206
88716,1220,1206
88716,1223,1206
88717,1217,1206
88718,1220,1206
88719,1219,1206
88720,1217,1206
88720,1217,1206
88721,1221,1206
88722,1220,1206
88723,1220,1206
88724,1220,1206
88724,1219,1206
88725,1218,1206
88726,1220,1206
88727,1219,1206
88728,1220,1206
88728,1220,1206
88729,1220,1206
88730,1220,1206
88731,1220,1206
88732,1218,1206
88732,1221,1206
88733,1220,1206
88734,1220,1206
88735,1220,1206
88736,1221,1206
88736,1221,1206
88737,1219,1206
88738,1218,1206
88739,1218,1206
88740,1220,1206
88740,1220,1206
88741,1217,1206
88742,1222,1206
88743,1220,1206
88744,1220,1206
88744,1218,1206
88745,1217,1206
88746,1221,1206
88747,1218,1206
88748,1221,1206
88748,1224,1206
88749,1220,1206
88750,1220,1206
88751,1221,1206
88752,1221,1206
88752,1219,1206
88753,1220,1206
88754,1220,1206
88755,1217,1206
88756,1220,1206
88756,1220,1206
88757,1221,1206
88758,1219,1206
88759,1217,1206
88760,1219,1206
88760,1221,1206
88761,1220,1206
88762,1220,1206
88763,1217,1206
88764,1220,1206
88764,1220,1206
88765,1220,1206
88766,1220,1206
88767,1218,1206
88768,1217,1206
88768,1220,1206
88769,1220,1206
88770,1219,1206
88771,1219,1206
88772,1220,1206
88772,1221,1206
88773,1220,1206
88774,1217,1206
88775,1218,1206
88776,1220,1206
88776,1221,1206
88777,1220,1206
88778,1218,1206
88779,1220,1206
88780,1219,1206
88780,1222,1206
88781,1216,1206
88782,1220,1206
88783,1219,1206
88784,1220,1206
88784,1223,1206
88785,1218,1206
88786,1219,1206
88787,1218,1206
88788,1219,1206
88788,1220,1206
88789,1220,1206
88790,1220,1206
88791,1219,1206
88792,1219,1206
88792,1220,1206
88793,1220,1206
88794,1220,1206
88795,1218,1206
88796,1218,1206
88796,1221,1206
88797,1220,1206
88798,1217,1206
88799,1221,1206
88800,1220,1206
88800,1220,1206
88801,1218,1206
88802,1219,1206
88803,1220,1206
88804,1218,1206
88804,1219,1206
88805,1217,1206
88806,1220,1206
88807,1219,1206
88808,1220,1206
88809,1219,1206
88810,1221,1206
88810,1220,1206
88811,1220,1206
88812,1220,1206
88813,1222,1206
88814,1220,1206
88814,1219,1206
88815,1220,1206
88816,1218,1206
88817,1220,1206
88818,1220,1206
88818,1221,1206
88819,1216,1206
88820,1219,1206
88821,1219,1206
88822,1219,1206
88822,1224,1206
88823,1219,1206
88824,1219,1206
88825,1222,1206
88826,1221,1206
88826,1220,1206
88827,1219,1206
88828,1219,1206
88829,1218,1206
88830,1219,1206
88830,1224,1206
88831,1219,1206
88832,1219,1206
88833,1220,1206
88834,1220,1206
88834,1219,1206
88835,1216,1206
88836,1219,1206
88837,1218,1206
88838,1217,1206
88838,1218,1206
88839,1221,1206
88840,1218,1206
88841,1222,1206
88842,1219,1206
88842,1221,1206
88843,1219,1206
88844,1222,1206
88845,1222,1206
88846,1220,1206
88846,1220,1206
88847,1219,1206
88848,1218,1206
88849,1220,1206
88850,1220,1206
88850,1219,1206
88851,1220,1206
88852,1220,1206
88853,1219,1206
88854,1220,1206
88854,1222,1206
88855,1216,1206
88856,1219,1206
88857,1223,1206
88858,1218,1206
88858,1224,1206
88859,1220,1206
88860,1220,1206
88861,1221,1206
88862,1218,1206
88862,1216,1206
88863,1223,1206
88864,1220,1206
88865,1220,1206
88866,1218,1206
88866,1220,1206
88867,1219,1206
88868,1219,1206
88869,1223,1206
88870,1218,1206
88871,1215,1206
88871,1219,1206
88872,1216,1206
88873,1220,1206
88874,1219,1206
88875,1221,1206
88875,1219,1206
88876,1220,1206
88877,1220,1206
88878,1219,1206
88878,1220,1206
88879,1220,1206
88880,1220,1206
88881,1220,1206
88882,1220,1206
88882,1223,1206
88883,1218,1206
88884,1220,1206
88885,1221,1206
88886,1219,1206
88887,1224,1206
88887,1218,1206
88888,1216,1206
88889,1218,1206
88890,1217,1206
88891,1224,1206
88891,1219,1206
88892,1216,1206
88893,1221,1206
88894,1223,1206
88895,1221,1206
88895,1217,1206
88896,1221,1206
88897,1218,1206
88898,1220,1206
88899,1221,1206
88899,1221,1206
88900,1218,1206
88901,1224,1206
88902,1217,1206
88903,1219,1206
88903,1220,1206
88904,1220,1206
88905,1220,1206
88906,1218,1206
88907,1221,1206
88907,1218,1206
88908,1220,1206
88909,1220,1206
88910,1222,1206
88911,1218,1206
88911,1217,1206
88912,1218,1206
88913,1219,1206
88914,1220,1206
88915,1218,1206
88915,1220,1206
88916,1220,1206
88917,1220,1206
88918,1218,1206
88919,1217,1206
88919,1220,1206
88920,1217,1206
88921,1222,1206
88922,1220,1206
88923,1218,1206
88923,1219,1206
88924,1220,1206
88925,1222,1206
88926,1220,1206
88927,1221,1206
88927,1223,1206
88928,1222,1206
88929,1220,1206
88930,1217,1206
88931,1220,1206
88931,1220,1206
88932,1219,1206
88933,1220,1206
88934,1220,1206
88935,1220,1206
88935,1218,1206
88936,1219,1206
88937,1221,1206
88938,1220,1206
88939,1217,1206
88939,1220,1206
88940,1220,1206
88941,1220,1206
88942,1218,1206
88943,1219,1206
88943,1219,1206
88944,1220,1206
88945,1224,1206
88946,1218,1206
88947,1217,1206
88947,1220,1206
88948,1220,1206
88949,1220,1206
88950,1219,1206
88951,1223,1206
88951,1219,1206
88952,1220,1206
88953,1218,1206
88954,1218,1206
88955,1220,1206
88955,1218,1206
88956,1221,1206
88957,1216,1206
88958,1220,1206
88959,1222,1206
88959,1220,1206
88960,1219,1206
88961,1220,1206
88962,1220,1206
88963,1217,1206
88963,1220,1206
88964,1219,1206
88965,1217,1206
88966,1216,1206
88967,1218,1206
88967,1219,1206
88968,1219,1206
88969,1222,1206
88970,1218,1206
88971,1220,1206
88971,1221,1206
88972,1219,1206
88973,1219,1206
88974,1221,1206
88975,1221,1206
88975,1220,1206
88976,1220,1206
88977,1221,1206
88978,1218,1206
88979,1220,1206
88979,1220,1206
88980,1219,1206
88981,1218,1206
88982,1218,1206
88983,1218,1206
88983,1220,1206
88984,1219,1206
88985,1220,1206
88986,1220,1206
88987,1220,1206
88987,1220,1206
88988,1220,1206
88989,1219,1206
88990,1219,1206
88991,1220,1206
88991,1218,1206
88992,1219,1206
88993,1224,1206
88994,1220,1206
88995,1220,1206
88995,1217,1206
88996,1221,1206
88997,1220,1206
88998,1218,1206
88999,1222,1206
88999,1219,1206
89000,1220,1206
89001,1222,1206
89002,1219,1206
89003,1218,1206
89003,1217,1206
89004,1219,1206
89005,1220,1206
89006,1219,1206
89007,1218,1206
89007,1220,1206
89008,1220,1206
89009,1222,1206
89010,1218,1206
89011,1220,1206
89011,1222,1206
89012,1221,1206
89013,1220,1206
89014,1217,1206
89015,1220,1206
89015,1217,1206
89016,1221,1206
89017,1221,1206
89018,1217,1206
89019,1219,1206
89019,1220,1206
89020,1219,1206
89021,1219,1206
89022,1217,1206
89023,1220,1206
89023,1217,1206
89024,1219,1206
89025,1222,1206
89026,1216,1206
89027,1218,1206
89027,1220,1206
89028,1220,1206
89029,1220,1206
89030,1216,1206
89031,1217,1206
89031,1219,1206
89032,1220,1206
89033,1221,1206
89034,1220,1206
89035,1220,1206
89035,1219,1206
89036,1219,1206
89037,1220,1206
89038,1218,1206
89039,1219,1206
89039,1219,1206
89040,1220,1206
89041,1220,1206
89042,1219,1206
89043,1220,1206
89043,1220,1206
89044,1216,1206
89045,1219,1206
89046,1218,1206
89047,1220,1206
89047,1219,1206
89048,1218,1206
89049,1222,1206
89050,1219,1206
89051,1219,1206
89051,1219,1206
89052,1221,1206
89053,1219,1206
89054,1221,1206
89055,1220,1206
89055,1219,1206
89056,1220,1206
89057,1218,1206
89058,1220,1206
89059,1219,1206
89059,1220,1206
89060,1221,1206
89061,1223,1206
89062,1221,1206
89063,1219,1206
89063,1220,1206
89064,1220,1206
89065,1224,1206
89066,1218,1206
89067,1219,1206
89067,1217,1206
89068,1221,1206
89069,1220,1206
89070,1222,1206
89071,1220,1206
89071,1220,1206
89072,1218,1206
89073,1219,1206
89074,1219,1206
89075,1217,1206
89075,1217,1206
89076,1220,1206
89077,1221,1206
89078,1220,1206
89079,1220,1206
89079,1221,1206
89080,1218,1206
89081,1221,1206
89082,1220,1206
89083,1218,1206
89083,1219,1206
89084,1218,1206
89085,1220,1206
89086,1220,1206
89087,1220,1206
89087,1219,1206
89088,1220,1206
89089,1224,1206
89090,1218,1206
89091,1219,1206
89091,1220,1206
89092,1217,1206
89093,1216,1206
89094,1219,1206
89095,1219,1206
89095,1219,1206
89096,1224,1206
89097,1220,1206
89098,1218,1206
89099,1217,1206
89099,1218,1206
89100,1217,1206
89101,1220,1206
89102,1217,1206
89103,1217,1206
89103,1217,1206
89104,1218,1206
89105,1220,1206
89106,1216,1206
89107,1218,1206
89107,1220,1206
89108,1220,1206
89109,1220,1206
89110,1218,1206
89111,1224,1206
89112,1221,1206
89113,1217,1206
89113,1219,1206
89114,1221,1206
89115,1221,1206
89116,1223,1206
89117,1220,1206
89117,1220,1206
89118,1221,1206
89119,1220,1206
89120,1220,1206
89121,1219,1206
89121,1220,1206
89122,1221,1206
89123,1220,1206
89124,1223,1206
89125,1220,1206
89125,1218,1206
89126,1218,1206
89127,1221,1206
89128,1220,1206
89129,1220,1206
89129,1219,1206
89130,1218,1206
89131,1219,1206
89132,1220,1206
89133,1218,1206
89133,1220,1206
89134,1221,1206
89135,1220,1206
89136,1220,1206
89137,1216,1206
89137,1224,1206
89138,1222,1206
89139,1219,1206
89140,1220,1206
89141,1220,1206
89141,1219,1206
89142,1221,1206
89143,1223,1206
89144,1220,1206
89145,1221,1206
89145,1220,1206
89146,1223,1206
89147,1220,1206
89148,1218,1206
89149,1220,1206
89149,1220,1206
89150,1220,1206
89151,1219,1206
89152,1218,1206
89153,1220,1206
89153,1219,1206
89154,1222,1206
89155,1223,1206
89156,1223,1206
89157,1220,1206
89157,1221,1206
89158,1221,1206
89159,1220,1206
89160,1222,1206
89161,1219,1206
89162,1219,1206
89162,1223,1206
89163,1222,1206
89164,1220,1206
89165,1217,1206
89166,1220,1206
89166,1219,1206
89167,1220,1206
89168,1221,1206
89169,1215,1206
89170,1218,1206
89170,1220,1206
89171,1219,1206
89172,1220,1206
89173,1217,1206
89174,1220,1206
89174,1220,1206
89175,1220,1206
89176,1219,1206
89177,1220,1206
89178,1220,1206
89178,1220,1206
89179,1220,1206
89180,1221,1206
89181,1220,1206
89182,1217,1206
89182,1223,1206
89183,1219,1206
89184,1220,1206
89185,1221,1206
89186,1216,1206
89186,1220,1206
89187,1219,1206
89188,1220,1206
89189,1220,1206
89190,1220,1206
89190,1218,1206
89191,1222,1206
89192,1221,1206
89193,1217,1206
89194,1220,1206
89194,1221,1206
89195,1222,1206
89196,1217,1206
89197,1219,1206
89198,1220,1206
89198,1220,1206
89199,1221,1206
89200,1220,1206
89201,1218,1206
89202,1220,1206
89202,1221,1206
89203,1222,1206
89204,1221,1206
89205,1219,1206
89206,1220,1206
89206,1224,1206
89207,1221,1206
89208,1217,1206
89209,1218,1206
89210,1220,1206
89210,1219,1206
89211,1221,1206
89212,1216,1206
89213,1218,1206
89214,1219,1206
89214,1221,1206
89215,1221,1206
89216,1222,1206
89217,1219,1206
89218,1220,1206
89218,1220,1206
89219,1222,1206
89220,1216,1206
89221,1220,1206
89222,1219,1206
89222,1221,1206
89223,1222,1206
89224,1220,1206
89225,1218,1206
89226,1220,1206
89226,1219,1206
89227,1220,1206
89228,1223,1206
89229,1218,1206
89230,1218,1206
89230,1223,1206
89231,1219,1206
89232,1219,1206
89233,1220,1206
89234,1217,1206
89234,1220,1206
89235,1219,1206
89236,1222,1206
89237,1217,1206
89238,1220,1206
89238,1220,1206
89239,1223,1206
89240,1218,1206
89241,1219,1206
89242,1219,1206
89242,1220,1206
89243,1220,1206
89244,1219,1206
89245,1218,1206
89246,1217,1206
89246,1220,1206
89247,1224,1206
89248,1223,1206
89249,1220,1206
89250,1217,1206
89250,1225,1206
89251,1220,1206
89252,1220,1206
89253,1221,1206
89254,1219,1206
89254,1224,1206
89255,1220,1206
89256,1220,1206
89257,1219,1206
89258,1218,1206
89258,1222,1206
89259,1220,1206
89260,1220,1206
89261,1220,1206
89262,1220,1206
89262,1220,1206
89263,1219,1206
89264,1220,1206
89265,1217,1206
89266,1219,1206
89266,1220,1206
89267,1222,1206
89268,1222,1206
89269,1220,1206
89270,1220,1206
89270,1218,1206
89271,1222,1206
89272,1220,1206
89273,1220,1206
89274,1217,1206
89274,1220,1206
89275,1220,1206
89276,1224,1206
89277,1219,1206
89278,1220,1206
89278,1221,1206
89279,1219,1206
89280,1221,1206
89281,1219,1206
89282,1219,1206
89282,1219,1206
89283,1221,1206
89284,1220,1206
89285,1220,1206
89286,1220,1206
89286,1221,1206
89287,1220,1206
89288,1222,1206
89289,1221,1206
89290,1220,1206
89290,1221,1206
89291,1224,1206
89292,1220,1206
89293,1217,1206
89294,1216,1206
89294,1219,1206
89295,1217,1206
89296,1220,1206
89297,1216,1206
89298,1220,1206
89298,1219,1206
89299,1221,1206
89300,1220,1206
89301,1220,1206
89302,1219,1206
89302,1222,1206
89303,1220,1206
89304,1220,1206
89305,1221,1206
89306,1220,1206
89306,1216,1206
89307,1220,1206
89308,1220,1206
89309,1220,1206
89310,1217,1206
89310,1225,1206
89311,1219,1206
89312,1221,1206
89313,1218,1206
89314,1218,1206
89314,1220,1206
89315,1220,1206
89316,1224,1206
89317,1218,1206
89318,1219,1206
89318,1223,1206
89319,1220,1206
89320,1223,1206
89321,1219,1206
89322,1219,1206
89322,1221,1206
89323,1222,1206
89324,1220,1206
89325,1220,1206
89326,1219,1206
89326,1223,1206
89327,1220,1206
89328,1217,1206
89329,1218,1206
89330,1220,1206
89330,1221,1206
89331,1222,1206
89332,1223,1206
89333,1220,1206
89334,1220,1206
89334,1221,1206
89335,1223,1206
89336,1218,1206
89337,1220,1206
89338,1220,1206
89338,1225,1206
89339,1220,1206
89340,1221,1206
89341,1217,1206
89342,1220,1206
89342,1220,1206
89343,1220,1206
89344,1220,1206
89345,1221,1206
89346,1220,1206
89346,1220,1206
89347,1219,1206
89348,1224,1206
89349,1220,1206
89350,1221,1206
89350,1220,1206
89351,1219,1206
89352,1223,1206
89353,1220,1206
89354,1217,1206
89354,1220,1206
89355,1223,1206
89356,1219,1206
89357,1224,1206
89358,1221,1206
89358,1220,1206
89359,1221,1206
89360,1219,1206
89361,1224,1206
89362,1220,1206
89362,1220,1206
89363,1220,1206
89364,1219,1206
89365,1219,1206
89366,1223,1206
89366,1218,1206
89367,1221,1206
89368,1219,1206
89369,1224,1206
89370,1218,1206
89370,1224,1206
89371,1218,1206
89372,1221,1206
89373,1220,1206
89374,1220,1206
89374,1223,1206
89375,1220,1206
89376,1219,1206
89377,1220,1206
89378,1216,1206
89378,1220,1206
89379,1220,1206
89380,1220,1206
89381,1220,1206
89382,1218,1206
89382,1224,1206
89383,1220,1206
89384,1221,1206
89385,1218,1206
89386,1217,1206
89386,1221,1206
89387,1220,1206
89388,1224,1206
89389,1222,1206
89390,1218,1206
89390,1222,1206
89391,1219,1206
89392,1222,1206
89393,1221,1206
89394,1217,1206
89394,1217,1206
89395,1220,1206
89396,1219,1206
89397,1224,1206
89398,1218,1206
89398,1220,1206
89399,1220,1206
89400,1219,1206
89401,1220,1206
89402,1222,1206
89402,1219,1206
89403,1220,1206
89404,1221,1206
89405,1221,1206
89406,1220,1206
89406,1221,1206
89407,1220,1206
89408,1222,1206
89409,1220,1206
89410,1218,1206
89411,1221,1206
89411,1219,1206
89413,1223,1206
89413,1219,1206
89414,1221,1206
89415,1221,1206
89416,1220,1206
89417,1224,1206
89417,1218,1206
89418,1222,1206
89419,1223,1206
89420,1219,1206
89421,1220,1206
89421,1220,1206
89422,1221,1206
89423,1220,1206
89424,1220,1206
89425,1222,1206
89425,1219,1206
89426,1220,1206
89427,1220,1206
89428,1217,1206
