Time,Volt_In,Volt_Out
285076,788,0
285077,675,0
285078,690,0
285079,870,0
285080,1158,0
285080,1555,0
285081,1947,0
285082,2375,0
285083,2728,0
285084,2985,0
285084,3087,0
285085,3032,0
285086,2845,0
285087,2534,0
285088,2160,0
285088,1751,0
285089,1349,0
285090,1004,0
285091,762,0
285092,668,0
285092,699,0
285093,869,0
285094,1145,0
285095,1482,0
285095,1942,0
285096,2329,0
285097,2691,0
285098,2954,0
285099,3067,0
285099,3056,0
285100,2874,0
285101,2593,0
285102,2198,0
285103,1785,0
285103,1382,0
285104,1044,0
285105,788,0
285106,656,0
285107,697,0
285107,884,0
285108,1154,0
285109,1541,0
285110,1973,0
285111,2395,0
285111,2758,0
285112,2974,0
285113,3070,0
285114,3024,0
285115,2835,0
285115,2513,0
285116,2146,0
285117,1738,0
285118,1324,0
285119,983,0
285119,763,0
285120,666,0
285121,708,0
285122,908,0
285123,1222,0
285123,1630,0
285124,2009,0
285125,2428,0
285126,2761,0
285127,2998,0
285127,3091,0
285128,3007,0
285129,2797,0
285130,2459,0
285131,2088,0
285131,1676,0
285132,1283,0
285133,952,0
285134,736,0
285135,660,0
285135,751,0
285136,929,0
285137,1261,0
285138,1670,0
285139,2129,0
285139,2523,0
285140,2813,0
285141,3014,0
285142,3074,0
285143,2984,0
285143,2752,0
285144,2422,0
285145,2042,0
285146,1609,0
285147,1216,0
285147,909,0
285148,722,0
285149,663,0
285150,752,0
285151,994,0
285151,1348,0
285152,1714,0
285153,2148,0
285154,2532,1422
285157,3030,2132
285158,2449,2409
285161,1064,2112
285164,768,1400
285166,1459,577
285169,2821,80
285171,3068,67
285173,2089,558
285175,1180,1354
285178,711,2122
285181,1835,2409
285183,2727,2148
285186,2957,1445
285187,2240,622
285190,910,83
285192,679,64
285195,1634,541
285198,2930,1319
285200,3022,2077
285203,1382,2361
285205,740,1864
285208,1107,900
285211,2517,251
285213,3059,51
285216,2476,374
285217,1535,1100
285220,666,1951
285223,1427,2419
285225,2374,2358
285228,3072,1764
285230,2634,945
285232,1233,270
285234,691,48
285237,1249,358
285240,2629,1054
285242,3075,1874
285244,2344,2396
285246,1413,2377
285249,663,1806
285252,1557,993
285254,2518,296
285257,3046,51
285258,2476,338
285261,1077,1025
285263,669,1851
285266,1411,2400
285269,2772,2393
285271,3075,1848
285273,2195,1045
285275,1246,335
285278,687,48
285280,1221,287
285283,2640,987
285285,2995,1800
285287,2355,2377
285290,1000,2409
285292,674,1877
285295,1531,1077
285298,2853,354
285301,2657,90
285303,1751,558
285305,664,1377
285308,1133,2106
285310,2042,2461
285313,3011,2235
285315,2752,1538
285318,1386,729
285320,623,151
285322,995,100
285325,2397,548
285327,2988,1312
285330,2474,2080
285332,1540,2464
285334,626,2258
285337,1315,1593
285339,2274,754
285342,3021,183
285344,2598,0
285345,2249,0
285345,1852,0
285346,1461,0
285347,1082,0
285348,776,0
285348,647,0
285349,625,0
285350,752,0
285351,1015,0
285352,1375,0
285352,1807,0
285353,2183,0
285354,2561,0
285355,2854,0
285356,3004,0
285357,3005,0
285357,2856,0
285358,2596,0
285359,2226,0
285360,1814,0
285360,1405,0
285361,1058,0
285362,784,0
285363,630,0
285364,639,0
285364,800,0
285365,1048,0
285366,1415,0
285367,1835,0
285368,2263,0
285368,2650,0
285369,2882,0
285370,3007,0
285371,2987,0
285372,2832,0
285373,2526,0
285373,2153,0
285374,1755,0
285375,1343,0
285376,991,0
285376,748,0
285377,632,0
285378,775,0
285379,984,0
285380,1325,0
285381,1744,0
285382,2183,0
285382,2588,0
285383,2867,0
285384,3034,0
285385,3068,0
285386,2951,0
285387,2700,0
285387,2353,0
285388,1949,0
285389,1522,0
285390,1153,0
285390,871,0
285391,706,0
285392,664,0
285393,769,0
285394,991,0
285394,1304,0
285395,1696,0
285396,2266,0
285397,2624,0
285398,2887,0
285399,3013,0
285399,2996,0
285400,2819,0
285401,2543,0
285402,2149,0
285403,1736,0
285403,1336,0
285404,999,0
285405,751,0
285406,629,0
285407,638,0
285407,775,0
285408,1039,0
285409,1635,0
285410,2253,0
285411,2590,0
285412,2867,0
285413,3007,0
285414,2998,0
285414,2841,0
285415,2565,0
285416,2217,0
285417,1788,0
285418,1371,0
285418,1019,0
285419,772,0
285420,627,0
285421,639,0
285422,799,0
285422,1049,0
285423,1410,0
285424,1802,0
285425,2204,0
285425,2593,0
285426,2850,0
285427,2999,0
285428,3003,0
285429,2872,0
285430,2596,0
285430,2245,0
285431,1840,0
285432,1422,0
285433,1053,0
285433,786,0
285434,643,0
285435,631,0
285436,760,0
285437,1003,0
285437,1323,0
285438,1722,0
285439,2150,0
285440,2532,0
285441,2839,0
285441,2988,0
285442,3017,0
285443,2885,0
285444,2644,0
285445,2276,0
285445,1872,0
285446,1472,0
285447,1091,0
285448,806,0
285448,657,0
285449,622,0
285450,720,0
285451,946,0
285451,1300,0
285452,1655,0
285453,2096,0
285454,2489,0
285455,2802,0
285456,2984,0
285456,3013,0
285457,2914,0
285458,2659,0
285459,2328,0
285460,1907,0
285460,1508,0
285461,1128,0
285462,834,0
285463,655,0
285463,614,0
285464,708,0
285465,930,0
285466,1243,0
285466,1654,0
285467,2043,0
285468,2449,0
285469,2765,0
285470,2967,0
285471,3026,0
285471,2929,0
285472,2707,0
285473,2360,0
285474,1970,0
285474,1546,0
285475,1179,0
285476,865,0
285477,667,0
285478,617,0
285478,701,0
285479,911,0
285481,1732,1829
285484,2918,2345
285486,2937,2332
285488,1779,1796
285490,909,964
285493,787,270
285495,1544,0
285498,2843,270
285501,2747,938
285502,1917,1754
285505,713,2312
285507,721,2338
285510,1927,1819
285513,2989,1029
285515,2833,293
285517,1548,0
285519,783,251
285522,888,896
285524,1732,1735
285527,2934,2435
285529,2624,2161
285532,1224,1458
285535,638,529
285537,1157,83
285540,2540,161
285543,2958,696
285544,2351,1535
285547,962,2235
285549,620,2458
285552,1481,2093
285555,2802,1377
285557,2998,561
285559,1989,100
285561,1075,148
285564,689,670
285566,1332,1480
285569,2706,2222
285572,2868,2467
285573,2153,2151
285576,820,1422
285578,646,600
285581,1698,100
285583,2593,129
285586,2937,651
285588,1766,1438
285590,908,2180
285593,786,2464
285595,1546,2167
285598,2847,1435
285601,2748,651
285602,1917,125
285605,711,106
285607,719,596
285610,1928,1377
285612,2757,2148
285615,2829,2470
285617,1549,2212
285619,785,1493
285622,918,700
285624,1775,135
285627,2944,90
285629,2907,558
285631,1693,1377
285634,638,2106
285636,826,2461
285639,2142,2235
285641,2885,1538
285644,2699,729
285646,1328,151
285648,689,100
285651,1078,548
285653,2000,1312
285656,3005,2080
285658,2797,2464
285660,1478,2258
285663,618,1593
285665,938,754
285668,2285,183
285670,2946,0
285670,3016,0
285671,2959,0
285672,2758,0
285673,2449,0
285674,2040,0
285674,1644,0
285675,1261,0
285676,929,0
285677,705,0
285677,619,0
285678,657,0
285679,830,0
285680,1115,0
285681,1504,0
285681,1881,0
285682,2312,0
285683,2669,0
285684,2903,0
285685,3024,0
285685,2974,0
285686,2788,0
285687,2481,0
285688,2110,0
285689,1674,0
285689,1289,0
285690,962,0
285691,722,0
285692,621,0
285692,655,0
285693,820,0
285694,1088,0
285695,1456,0
285696,1884,0
285696,2269,0
285697,2624,0
285698,2899,0
285699,3017,0
285700,2992,0
285700,2819,0
285701,2531,0
285702,2133,0
285703,1743,0
285704,1332,0
285704,993,0
285705,749,0
285706,620,0
285707,654,0
285707,797,0
285708,1071,0
285709,1426,0
285710,1835,0
285711,2266,0
285711,2598,0
285712,2865,0
285713,3011,0
285714,3001,0
285715,2844,0
285715,2559,0
285716,2204,0
285717,1773,0
285718,1365,0
285719,1016,0
285719,767,0
285720,629,0
285721,641,0
285722,791,0
285722,1048,0
285723,1399,0
285724,1801,0
285725,2212,0
285726,2591,0
285726,2856,0
285727,3003,0
285728,3001,0
285729,2860,0
285730,2586,0
285730,2233,0
285731,1835,0
285732,1419,0
285733,1044,0
285734,779,0
285734,641,0
285735,631,0
285736,776,0
285737,1037,0
285737,1369,0
285738,1778,0
285739,2189,0
285740,2544,0
285741,2843,0
285741,2992,0
285742,3016,0
285743,2882,0
285744,2619,0
285745,2255,0
285745,1862,0
285746,1469,0
285747,1089,0
285748,805,0
285749,645,0
285749,626,0
285750,738,0
285751,984,0
285752,1315,0
285752,1691,0
285753,2104,0
285754,2507,0
285755,2796,0
285756,2992,0
285756,3019,0
285757,2907,0
285758,2652,0
285759,2312,0
285760,1893,0
285760,1496,0
285761,1124,0
285762,827,0
285763,661,0
285763,619,0
285764,708,0
285765,923,0
285766,1250,0
285767,1664,0
285767,2048,0
285768,2459,0
285769,2789,0
285770,2967,0
285771,3021,0
285771,2921,0
285772,2707,0
285773,2354,0
285774,1955,0
285775,1530,0
285775,1168,0
285776,854,0
285777,670,0
285778,620,0
285779,732,0
285779,934,0
285780,1261,0
285781,1652,0
285782,2063,0
285782,2437,0
285783,2739,0
285784,2957,0
285785,3022,0
285786,2942,0
285786,2727,0
285787,2411,0
285788,1996,0
285789,1581,0
285790,1201,0
285790,894,0
285791,688,0
285792,614,0
285793,677,0
285793,882,0
285794,1193,0
285795,1572,0
285796,1984,0
285797,2399,0
285797,2715,0
285798,2936,0
285799,3021,0
285800,2960,0
285801,2760,0
285801,2444,0
285802,2058,0
285803,1626,0
285804,1229,0
285805,913,0
285806,626,1829
285809,1514,2345
285811,2444,2332
285814,2999,1796
285816,2461,964
285818,1066,270
285820,622,0
285823,1295,270
285826,2656,938
285828,3023,1754
285830,2216,2312
285832,1271,2338
285835,632,1819
285838,1635,1029
285840,2539,293
285843,2967,0
285844,2355,251
285847,959,896
285849,619,1735
285852,1476,2435
285855,2801,2161
285858,2792,1458
285860,1468,529
285862,744,83
285865,960,161
285868,2343,696
285870,2959,1535
285873,2549,2235
285874,1651,2458
285877,643,2093
285880,1229,1377
285882,2178,561
285885,3021,100
285887,2663,148
285889,1277,670
285891,672,1480
285894,1104,2222
285897,2486,2467
285899,3006,2151
285901,2418,1422
285903,1468,600
285906,618,100
285908,931,129
285911,2272,651
285913,3019,1438
285915,2610,2180
285918,1197,2464
285920,648,2167
285923,1188,1435
285926,2602,651
285927,3021,125
285930,2276,106
285932,1336,596
285935,623,1377
285937,1062,2148
285940,2476,2470
285942,2986,2212
285944,2424,1493
285947,1016,700
285949,624,135
285952,1391,90
285954,2344,558
285956,3009,1377
285959,2072,2106
285961,1143,2461
285964,664,2235
285966,1254,1538
285969,2652,729
285971,2914,151
285973,2212,100
285976,867,548
285978,632,1312
285981,1608,2080
285983,2540,2464
285985,2975,2258
285989,1657,1167
285994,1297,0
285995,1701,0
285996,2283,0
285997,2634,0
285998,2894,0
285999,3015,0
286000,2983,0
286000,2814,0
286001,2521,0
286002,2133,0
286003,1739,0
286004,1341,0
286004,997,0
286005,751,0
286006,626,0
286007,653,0
286007,802,0
286008,1069,0
286009,1423,0
286010,1832,0
286011,2266,0
286011,2605,0
286012,2867,0
286013,3012,0
286014,2997,0
286015,2821,0
286015,2559,0
286016,2191,0
286017,1757,0
286018,1373,0
286019,1016,0
286019,770,0
286020,633,0
286021,644,0
286022,769,0
286022,1050,0
286023,1401,0
286024,1805,0
286025,2200,0
286026,2590,0
286026,2853,0
286027,2996,0
286028,3000,0
286029,2858,0
286030,2581,0
286030,2225,0
286031,1833,0
286032,1402,0
286033,1035,0
286034,778,0
286034,643,0
286035,637,0
286036,756,0
286037,1000,0
286037,1332,0
286038,1727,0
286039,2167,0
286040,2536,0
286041,2839,0
286041,2988,0
286042,3017,0
286043,2879,0
286044,2624,0
286045,2265,0
286045,1863,0
286046,1458,0
286047,1083,0
286048,798,0
286049,648,0
286049,625,0
286050,750,0
286051,1008,0
286052,1352,0
286052,1734,0
286053,2151,0
286054,2514,0
286055,2803,0
286056,2996,0
286056,3017,0
286057,2905,0
286058,2658,0
286059,2325,0
286060,1909,0
286060,1501,0
286061,1127,0
286062,827,0
286063,651,0
286063,615,0
286064,707,0
286065,926,0
286066,1254,0
286067,1656,0
286067,2054,0
286068,2455,0
286069,2775,0
286070,2974,0
286071,3018,0
286071,2922,0
286072,2701,0
286073,2343,0
286074,1961,0
286075,1535,0
286075,1163,0
286076,855,0
286077,675,0
286078,616,0
286078,706,0
286079,909,0
286080,1220,0
286081,1609,0
286082,2046,0
286082,2412,0
286083,2741,0
286084,2958,0
286085,3023,0
286086,2943,0
286086,2723,0
286087,2407,0
286088,2000,0
286089,1581,0
286090,1199,0
286090,896,0
286091,690,0
286092,617,0
286093,678,0
286093,858,0
286094,1161,0
286095,1548,0
286096,1984,0
286097,2405,0
286097,2714,0
286098,2939,0
286099,3025,0
286100,2953,0
286101,2740,0
286101,2434,0
286102,2064,0
286103,1634,0
286104,1225,0
286105,912,0
286105,704,0
286106,622,0
286107,675,0
286108,853,0
286108,1129,0
286109,1501,0
286110,1931,0
286111,2344,0
286112,2706,0
286112,2916,0
286113,3020,0
286114,2968,0
286115,2789,0
286116,2479,0
286116,2099,0
286117,1678,0
286118,1271,0
286119,938,0
286120,714,0
286120,622,0
286121,667,0
286122,843,0
286123,1127,0
286123,1473,0
286124,1880,0
286125,2308,0
286126,2654,0
286127,2921,0
286127,3018,0
286128,2980,0
286129,2798,0
286130,2516,0
286132,1579,1829
286134,634,2345
286136,850,2332
286139,2176,1796
286141,2881,964
286144,2690,270
286145,1838,0
286148,690,270
286151,1041,938
286153,1962,1754
286156,2997,2312
286158,2833,2338
286160,1500,1819
286163,621,1029
286165,931,293
286168,2288,0
286170,2943,251
286172,2600,896
286174,1689,1735
286177,641,2435
286180,1216,2161
286183,2596,1458
286186,2937,529
286187,2276,83
286190,921,161
286193,764,696
286195,1515,1535
286198,2836,2235
286200,3005,2458
286202,1949,2093
286205,738,1377
286207,701,561
286210,1890,100
286212,2734,148
286215,2854,670
286216,2099,1480
286219,812,2222
286222,885,2467
286224,1699,2151
286227,2913,1422
286228,2942,600
286231,1762,100
286233,913,129
286236,778,651
286239,2064,1438
286241,2844,2180
286243,2760,2464
286245,1926,2167
286248,714,1435
286251,1017,651
286253,1941,125
286256,2992,106
286257,2851,596
286260,1537,1377
286262,785,2148
286265,916,2470
286268,2278,2212
286270,2949,1493
286272,2600,700
286274,1684,135
286277,645,90
286279,802,558
286282,2099,1377
286285,3024,2106
286286,2734,2461
286289,1378,2235
286291,705,1538
286294,1050,729
286300,2979,258
286302,2306,900
286305,937,1748
286307,830,2332
286309,1616,2432
286312,2913,1970
286314,3030,1167
286317,1930,422
286320,746,0
286320,664,0
286321,720,0
286322,907,0
286323,1217,0
286324,1628,0
286324,2018,0
286325,2441,0
286326,2781,0
286327,2998,0
286328,3084,0
286328,3001,0
286329,2814,0
286330,2479,0
286331,2085,0
286332,1659,0
286332,1277,0
286333,952,0
286334,739,0
286335,660,0
286336,739,0
286336,933,0
286337,1243,0
286338,1626,0
286339,2042,0
286339,2421,0
286340,2749,0
286341,2985,0
286342,3073,0
286343,3026,0
286343,2822,0
286344,2527,0
286345,2141,0
286346,1704,0
286347,1311,0
286347,989,0
286348,757,0
286349,666,0
286350,719,0
286351,893,0
286351,1183,0
286352,1549,0
286353,1960,0
286354,2386,0
286354,2713,0
286355,2963,0
286356,3076,0
286357,3037,0
286358,2851,0
286358,2552,0
286359,2177,0
286360,1751,0
286361,1344,0
286362,1005,0
286362,782,0
286363,664,0
286364,703,0
286365,889,0
286366,1212,0
286366,1560,0
286367,1992,0
286368,2408,0
286369,2762,0
286370,3001,0
286370,3080,0
286371,3026,0
286372,2815,0
286373,2504,0
286374,2111,0
286374,1706,0
286375,1305,0
286376,965,0
286377,742,0
286378,665,0
286378,720,0
286379,918,0
286380,1246,0
286381,1643,0
286382,2085,0
286382,2455,0
286383,2797,0
286384,3014,0
286385,3080,0
286386,3002,0
286386,2785,0
286387,2462,0
286388,2050,0
286389,1628,0
286390,1234,0
286390,931,0
286391,727,0
286392,660,0
286393,745,0
286394,983,0
286394,1279,0
286395,1683,0
286396,2120,0
286397,2531,0
286398,2859,0
286398,3038,0
286399,3084,0
286400,2966,0
286401,2750,0
286402,2394,0
286402,2005,0
286403,1583,0
286404,1187,0
286405,880,0
286406,709,0
286406,660,0
286407,760,0
286408,983,0
286409,1301,0
286409,1670,0
286410,2089,0
286411,2493,0
286412,2809,0
286413,3023,0
286413,3085,0
286414,2997,0
286415,2768,0
286416,2440,0
286417,2037,0
286417,1627,0
286418,1241,0
286419,923,0
286420,718,0
286421,664,0
286421,743,0
286422,967,0
286423,1305,0
286424,1713,0
286425,2163,0
286425,2517,0
286426,2841,0
286427,3035,0
286428,3075,0
286429,2969,0
286429,2727,0
286430,2400,0
286431,1982,0
286432,1558,0
286433,1178,0
286433,899,0
286434,710,0
286435,665,0
286436,749,0
286437,983,0
286437,1307,0
286438,1692,0
286439,2108,0
286440,2518,0
286440,2817,0
286441,3019,0
286442,3075,0
286443,2990,0
286444,2756,0
286444,2424,0
286445,2041,0
286446,1602,0
286447,1208,0
286448,907,0
286448,725,0
286449,665,0
286450,752,0
286451,987,0
286452,1334,0
286452,1709,0
286453,2143,0
286454,2543,0
286455,2858,0
286456,3053,0
286456,3079,1422
286459,2164,2132
286461,1240,2409
286464,686,2112
286467,1731,1400
286469,2629,577
286471,2999,80
286473,2334,67
286476,959,558
286478,660,1354
286481,1582,2122
286483,2872,2409
286485,3055,2148
286488,2028,1445
286490,1105,622
286493,738,83
286495,1349,64
286497,2735,541
286500,2944,1319
286502,2209,2077
286506,678,2361
286508,893,1864
286510,2190,900
286513,3077,251
286515,2756,51
286518,1363,374
286520,722,1100
286523,1148,1951
286525,2527,2419
286527,3056,2358
286530,2457,1764
286532,1507,945
286535,667,270
286537,991,48
286539,2353,358
286542,3068,1054
286544,2609,1874
286547,1213,2396
286549,680,2377
286552,1259,1806
286554,2683,993
286556,3073,296
286559,2268,51
286561,1339,338
286564,681,1025
286566,1134,1851
286568,2552,2400
286571,3033,2393
286573,2421,1848
286576,1033,1045
286578,665,335
286581,1457,48
286582,2376,287
286585,3071,987
286588,2098,1800
286590,1175,2377
286593,713,2409
286597,2695,1077
286600,2967,354
286602,2245,61
286605,901,277
286607,684,935
286609,1656,1770
286611,2586,2361
286614,3019,2419
286617,1886,1938
286619,1007,1119
286622,803,390
286623,1487,51
286626,2852,258
286628,3058,900
286631,2027,1748
286634,788,2332
286636,743,2432
286638,1886,1970
286640,2746,1167
286643,2932,422
286646,1645,0
286647,1245,0
286648,942,0
286648,739,0
286649,660,0
286650,730,0
286651,934,0
286651,1216,0
286652,1611,0
286653,2049,0
286654,2464,0
286655,2816,0
286656,2999,0
286656,3073,0
286657,2998,0
286658,2792,0
286659,2454,0
286660,2061,0
286660,1665,0
286661,1263,0
286662,940,0
286663,734,0
286663,664,0
286664,731,0
286665,950,0
286666,1285,0
286667,1701,0
286667,2093,0
286668,2509,0
286669,2837,0
286670,3021,0
286671,3081,0
286672,2975,0
286672,2759,0
286673,2415,0
286674,2009,0
286675,1561,0
286676,1200,0
286676,904,0
286677,717,0
286678,665,0
286679,772,0
286679,977,0
286680,1321,0
286681,1750,0
286682,2183,0
286683,2589,0
286684,2864,0
286684,3039,0
286685,3075,0
286686,2954,0
286687,2711,0
286688,2346,0
286688,1963,0
286689,1545,0
286690,1149,0
286691,870,0
286691,701,0
286692,668,0
286693,787,0
286694,1030,0
286695,1353,0
286695,1743,0
286696,2159,0
286697,2532,0
286698,2862,0
286699,3021,0
286699,3073,0
286700,2973,0
286701,2739,0
286702,2378,0
286703,1981,0
286703,1588,0
286704,1202,0
286705,894,0
286706,719,0
286706,659,0
286707,751,0
286708,972,0
286709,1295,0
286710,1665,0
286710,2077,0
286711,2490,0
286712,2806,0
286713,3026,0
286714,3074,0
286714,2995,0
286715,2762,0
286716,2432,0
286717,2056,0
286717,1640,0
286718,1232,0
286719,915,0
286720,713,0
286721,666,0
286721,745,0
286722,969,0
286723,1311,0
286724,1711,0
286725,2164,0
286725,2519,0
286726,2839,0
286727,3035,0
286728,3071,0
286729,2967,0
286730,2718,0
286730,2395,0
286731,1962,0
286732,1564,0
286733,1177,0
286733,896,0
286734,716,0
286735,667,0
286736,753,0
286737,954,0
286737,1274,0
286738,1668,0
286739,2110,0
286740,2532,0
286741,2826,0
286741,3018,0
286742,3076,0
286743,2984,0
286744,2752,0
286745,2427,0
286745,2040,0
286746,1613,0
286747,1210,0
286748,912,0
286748,718,0
286749,660,0
286750,759,0
286751,988,0
286752,1348,0
286752,1713,0
286753,2141,0
286754,2544,0
286755,2855,0
286756,3056,0
286757,3063,0
286757,2970,0
286758,2706,0
286759,2369,0
286760,1946,0
286761,1533,0
286761,1171,0
286762,866,0
286763,693,0
286764,674,0
286764,772,0
286765,1002,0
286766,1341,0
286767,1735,0
286768,2135,0
286768,2511,0
286769,2842,0
286770,3025,0
286771,3075,0
286772,2974,0
286772,2756,0
286773,2397,0
286774,2008,0
286775,1581,0
286775,1215,0
286776,903,0
286777,714,0
286778,663,0
286779,767,0
286779,982,0
286780,1307,0
286781,1700,0
286782,2116,0
286783,2495,1422
286785,3046,2132
286787,2478,2409
286790,1079,2112
286793,758,1400
286795,1433,577
286798,2787,80
286799,3067,67
286802,2126,558
286804,1201,1354
286807,710,2122
286810,1805,2409
286812,2674,2148
286814,2989,1445
286816,2318,622
286819,944,83
286821,665,64
286824,1533,541
286826,2852,1319
286828,3057,2077
286832,1502,2361
286834,784,1864
286837,1031,900
286840,2405,251
286841,3017,51
286844,2583,374
286846,1647,1100
286849,663,1951
286852,1341,2419
286854,2255,2358
286856,3077,1764
286858,2697,945
286861,1291,270
286863,707,48
286866,1157,358
286868,2561,1054
286870,3063,1874
286873,2417,2396
286875,1478,2377
286878,664,1806
286881,1464,993
286882,2394,296
286885,3074,51
286887,2580,338
286890,1170,1025
286892,681,1851
286895,1298,2400
286898,2798,2167
286901,2809,1435
286903,1469,651
286905,748,125
286908,958,106
286910,1822,596
286913,2965,1377
286915,2889,2148
286917,1623,2470
286920,628,2212
286922,870,1493
286925,2204,700
286927,2918,135
286930,2659,90
286931,1764,558
286934,662,1377
286937,1141,2106
286939,2058,2461
286942,3017,2235
286944,2767,1538
286946,1400,729
286949,614,151
286951,1009,100
286954,2418,548
286956,2995,1312
286959,2486,2080
286960,1553,2464
286963,619,2258
286966,1339,1593
286968,2274,754
286971,3025,183
286973,2598,0
286973,2229,0
286974,1781,0
286975,1382,0
286976,1042,0
286977,787,0
286977,638,0
286978,630,0
286979,765,0
286980,1043,0
286981,1364,0
286981,1788,0
286982,2216,0
286983,2598,0
286984,2882,0
286985,3005,0
286985,2996,0
286986,2852,0
286987,2573,0
286988,2188,0
286989,1784,0
286989,1397,0
286990,1033,0
286991,753,0
286992,633,0
286993,637,0
286993,786,0
286994,1068,0
286995,1425,0
286996,1819,0
286996,2234,0
286997,2607,0
286998,2876,0
286999,3006,0
287000,2985,0
287000,2851,0
287001,2561,0
287002,2200,0
287003,1771,0
287004,1374,0
287004,1031,0
287005,776,0
287006,639,0
287007,606,0
287008,757,0
287008,1007,0
287009,1361,0
287010,1756,0
287011,2158,0
287011,2528,0
287012,2828,0
287013,2984,0
287014,3013,0
287015,2889,0
287015,2640,0
287016,2279,0
287017,1895,0
287018,1459,0
287019,1106,0
287019,817,0
287020,648,0
287021,628,0
287022,773,0
287023,992,0
287023,1344,0
287024,1767,0
287025,2208,0
287026,2593,0
287027,2853,0
287027,3001,0
287028,3007,0
287029,2869,0
287030,2578,0
287031,2225,0
287031,1834,0
287032,1404,0
287033,1041,0
287034,782,0
287035,637,0
287035,632,0
287036,776,0
287037,1007,0
287038,1370,0
287038,1779,0
287039,2181,0
287040,2538,0
287041,2841,0
287042,2984,0
287042,3015,0
287043,2888,0
287044,2631,0
287045,2268,0
287046,1859,0
287046,1469,0
287047,1091,0
287048,795,0
287049,648,0
287050,624,0
287050,751,0
287051,1005,0
287052,1358,0
287053,1742,0
287053,2153,0
287054,2523,0
287055,2805,0
287056,2993,0
287057,3013,0
287057,2912,0
287058,2663,0
287059,2325,0
287060,1902,0
287061,1503,0
287061,1125,0
287062,818,0
287063,652,0
287064,630,0
287065,728,0
287065,957,0
287066,1292,0
287067,1676,0
287068,2071,0
287068,2447,0
287069,2771,0
287070,2967,0
287071,3030,0
287072,2926,0
287072,2698,0
287073,2353,0
287074,1958,0
287075,1527,0
287076,1164,0
287076,854,0
287077,668,0
287078,614,0
287079,721,0
287080,935,0
287080,1264,0
287081,1658,0
287082,2058,0
287083,2434,0
287083,2748,0
287084,2961,0
287085,3021,0
287086,2938,0
287087,2716,0
287087,2404,0
287088,1988,0
287089,1587,0
287090,1195,0
287091,891,0
287091,686,0
287092,618,0
287093,707,0
287094,934,0
287095,1241,0
287095,1654,0
287096,2090,0
287097,2477,0
287098,2804,0
287099,2976,0
287099,3021,0
287100,2917,0
287101,2689,0
287102,2345,0
287103,1942,0
287103,1531,0
287104,1144,0
287105,841,0
287106,669,0
287107,620,0
287107,720,0
287108,958,0
287110,1828,1829
287113,2972,2345
287115,2893,2332
287117,1664,1796
287119,847,964
287122,841,270
287124,1647,0
287127,2901,270
287130,2680,938
287131,1820,1754
287134,680,2312
287136,736,2338
287139,1975,1819
287142,2992,1029
287144,2804,293
287146,1479,0
287148,755,251
287151,950,896
287153,1832,1735
287156,2951,2435
287159,2553,2161
287161,1135,1458
287164,664,529
287166,1252,83
287169,2655,161
287172,2908,696
287174,2208,1535
287176,866,2235
287178,638,2458
287181,1607,2093
287184,2883,1377
287186,2977,561
287189,1837,100
287190,967,148
287193,748,670
287195,1460,1480
287198,2804,2222
287203,1998,2151
287205,750,1422
287207,680,600
287210,1832,100
287212,2710,129
287215,2880,651
287218,1610,1438
287219,813,2180
287222,890,2464
287224,1697,2167
287227,2910,1435
287230,2656,651
287232,1761,125
287234,656,106
287236,785,596
287239,2055,1377
287241,2849,2148
287244,2764,2470
287247,1399,2212
287248,713,1493
287251,1022,700
287253,1910,135
287256,2992,90
287258,2853,558
287261,1537,1377
287263,620,2106
287265,921,2461
287268,2283,2235
287270,2943,1538
287273,2606,729
287276,1192,151
287277,645,100
287280,1205,548
287282,2137,1312
287285,3024,2080
287287,2715,2464
287290,1332,2258
287292,627,1593
287294,1080,754
287297,2478,183
287299,3003,0
287300,3005,0
287300,2868,0
287301,2596,0
287302,2248,0
287303,1829,0
287304,1424,0
287304,1071,0
287305,784,0
287306,636,0
287307,645,0
287308,764,0
287308,1025,0
287309,1398,0
287310,1817,0
287311,2258,0
287312,2589,0
287312,2868,0
287313,3002,0
287314,2995,0
287315,2847,0
287316,2555,0
287316,2204,0
287317,1778,0
287318,1365,0
287319,1000,0
287320,760,0
287320,628,0
287321,649,0
287322,817,0
287323,1110,0
287324,1452,0
287324,1876,0
287325,2305,0
287326,2651,0
287327,2918,0
287328,3019,0
287328,2985,0
287329,2806,0
287330,2523,0
287331,2133,0
287332,1718,0
287332,1324,0
287333,971,0
287334,725,0
287335,625,0
287336,651,0
287336,821,0
287337,1135,0
287338,1519,0
287339,1963,0
287340,2333,0
287340,2691,0
287341,2934,0
287342,3025,0
287343,2972,0
287344,2767,0
287344,2468,0
287345,2060,0
287346,1660,0
287347,1251,0
287348,930,0
287348,717,0
287349,622,0
287350,676,0
287351,884,0
287352,1169,0
287352,1561,0
287353,1993,0
287354,2412,0
287355,2748,0
287356,2941,0
287356,3020,0
287357,2945,0
287358,2733,0
287359,2405,0
287360,2005,0
287360,1610,0
287361,1209,0
287362,884,0
287363,688,0
287364,612,0
287364,687,0
287365,901,0
287366,1227,0
287367,1589,0
287368,2011,0
287368,2418,0
287369,2745,0
287370,2966,0
287371,3013,0
287372,2945,0
287372,2727,0
287373,2404,0
287374,1994,0
287375,1577,0
287376,1204,0
287376,896,0
287377,697,0
287378,625,0
